symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-08-24T10:25:58.898465,20,0.1141,slightly_bullish,0.1023,0.8359,positive_momentum,8,0,12
MSFT,2026-08-24T10:25:58.913807,20,0.1141,slightly_bullish,0.0719,0.8359,positive_momentum,8,0,12
GOOGL,2026-08-24T10:25:58.929907,20,0.1141,slightly_bullish,-0.0862,0.8359,mixed_signals,8,0,12
AMZN,2026-08-24T10:25:58.943837,20,0.1141,slightly_bullish,0.0598,0.8359,positive_momentum,8,0,12
META,2026-08-24T10:25:58.958814,20,0.1141,slightly_bullish,-0.0742,0.8359,mixed_signals,8,0,12
NVDA,2026-08-24T10:25:58.973034,20,0.1141,slightly_bullish,0.1617,0.8359,positive_momentum,8,0,12
TSLA,2026-08-24T10:25:58.986947,20,0.1141,slightly_bullish,-0.1135,0.8359,mixed_signals,8,0,12
JPM,2026-08-24T10:25:59.000196,20,0.1141,slightly_bullish,-0.0121,0.8359,mixed_signals,8,0,12
V,2026-08-24T10:25:59.013582,20,0.1141,slightly_bullish,-0.0148,0.8359,mixed_signals,8,0,12
JNJ,2026-08-24T10:25:59.026677,20,0.1141,slightly_bullish,0.1166,0.8359,positive_momentum,8,0,12
