symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-07-29T18:49:24.429178,20,0.1141,slightly_bullish,0.1219,0.8359,positive_momentum,8,0,12
MSFT,2026-07-29T18:49:24.503914,20,0.1141,slightly_bullish,-0.0008,0.8359,mixed_signals,8,0,12
GOOGL,2026-07-29T18:49:24.554822,20,0.1141,slightly_bullish,-0.0148,0.8359,mixed_signals,8,0,12
AMZN,2026-07-29T18:49:24.642834,20,0.1141,slightly_bullish,0.0416,0.8359,positive_momentum,8,0,12
META,2026-07-29T18:49:24.694478,20,0.1141,slightly_bullish,-0.0326,0.8359,mixed_signals,8,0,12
NVDA,2026-07-29T18:49:24.755437,20,0.1141,slightly_bullish,0.1487,0.8359,positive_momentum,8,0,12
TSLA,2026-07-29T18:49:24.806738,20,0.1141,slightly_bullish,0.0156,0.8359,positive_momentum,8,0,12
JPM,2026-07-29T18:49:24.821751,20,0.1141,slightly_bullish,0.0742,0.8359,positive_momentum,8,0,12
V,2026-07-29T18:49:24.853409,20,0.1141,slightly_bullish,-0.075,0.8359,mixed_signals,8,0,12
JNJ,2026-07-29T18:49:24.898606,20,0.1141,slightly_bullish,0.0148,0.8359,positive_momentum,8,0,12
