symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-10T23:17:52.470915,20,0.1141,slightly_bullish,-0.0326,0.8359,mixed_signals,8,0,12
MSFT,2026-06-10T23:17:52.483783,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
GOOGL,2026-06-10T23:17:52.496457,20,0.1141,slightly_bullish,0.063,0.8359,positive_momentum,8,0,12
AMZN,2026-06-10T23:17:52.569517,20,0.1141,slightly_bullish,-0.0125,0.8359,mixed_signals,8,0,12
META,2026-06-10T23:17:52.581450,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
NVDA,2026-06-10T23:17:52.592813,20,0.1141,slightly_bullish,0.1023,0.8359,positive_momentum,8,0,12
TSLA,2026-06-10T23:17:52.604113,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
JPM,2026-06-10T23:17:52.615223,20,0.1141,slightly_bullish,-0.1885,0.8359,mixed_signals,8,0,12
V,2026-06-10T23:17:52.626532,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
JNJ,2026-06-10T23:17:52.637569,20,0.1141,slightly_bullish,0.0004,0.8359,positive_momentum,8,0,12
