symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-03-18T18:41:54.269393,20,0.1141,slightly_bullish,-0.0742,0.8359,mixed_signals,8,0,12
MSFT,2026-03-18T18:41:54.280542,20,0.1141,slightly_bullish,-0.0867,0.8359,mixed_signals,8,0,12
GOOGL,2026-03-18T18:41:54.290835,20,0.1141,slightly_bullish,0.087,0.8359,positive_momentum,8,0,12
AMZN,2026-03-18T18:41:54.300091,20,0.1141,slightly_bullish,-0.0352,0.8359,mixed_signals,8,0,12
META,2026-03-18T18:41:54.309455,20,0.1141,slightly_bullish,0.0326,0.8359,positive_momentum,8,0,12
NVDA,2026-03-18T18:41:54.318809,20,0.1141,slightly_bullish,-0.0742,0.8359,mixed_signals,8,0,12
TSLA,2026-03-18T18:41:54.328436,20,0.1141,slightly_bullish,-0.075,0.8359,mixed_signals,8,0,12
JPM,2026-03-18T18:41:54.337881,20,0.1141,slightly_bullish,0.0152,0.8359,positive_momentum,8,0,12
V,2026-03-18T18:41:54.347378,20,0.1141,slightly_bullish,0.0867,0.8359,positive_momentum,8,0,12
JNJ,2026-03-18T18:41:54.356767,20,0.1141,slightly_bullish,-0.0152,0.8359,mixed_signals,8,0,12
