symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-08-07T14:44:07.631152,20,0.1141,slightly_bullish,0.1143,0.8359,positive_momentum,8,0,12
MSFT,2026-08-07T14:44:07.649575,20,0.1141,slightly_bullish,0.012,0.8359,positive_momentum,8,0,12
GOOGL,2026-08-07T14:44:07.666004,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
AMZN,2026-08-07T14:44:07.680788,20,0.1141,slightly_bullish,0.1617,0.8359,positive_momentum,8,0,12
META,2026-08-07T14:44:07.694828,20,0.1141,slightly_bullish,-0.1014,0.8359,mixed_signals,8,0,12
NVDA,2026-08-07T14:44:07.710352,20,0.1141,slightly_bullish,-0.0755,0.8359,mixed_signals,8,0,12
TSLA,2026-08-07T14:44:07.725037,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
JPM,2026-08-07T14:44:07.738117,20,0.1141,slightly_bullish,-0.0867,0.8359,mixed_signals,8,0,12
V,2026-08-07T14:44:07.751290,20,0.1141,slightly_bullish,-0.1018,0.8359,mixed_signals,8,0,12
JNJ,2026-08-07T14:44:07.763940,20,0.1141,slightly_bullish,0.0875,0.8359,positive_momentum,8,0,12
