symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-03-31T14:54:13.055875,20,0.1141,slightly_bullish,0.1143,0.8359,positive_momentum,8,0,12
MSFT,2026-03-31T14:54:13.068411,20,0.1141,slightly_bullish,-0.0594,0.8359,mixed_signals,8,0,12
GOOGL,2026-03-31T14:54:13.079112,20,0.1141,slightly_bullish,-0.0871,0.8359,mixed_signals,8,0,12
AMZN,2026-03-31T14:54:13.089465,20,0.1141,slightly_bullish,-0.0598,0.8359,mixed_signals,8,0,12
META,2026-03-31T14:54:13.100094,20,0.1141,slightly_bullish,-0.0594,0.8359,mixed_signals,8,0,12
NVDA,2026-03-31T14:54:13.110396,20,0.1141,slightly_bullish,0.0992,0.8359,positive_momentum,8,0,12
TSLA,2026-03-31T14:54:13.120766,20,0.1141,slightly_bullish,-0.0482,0.8359,mixed_signals,8,0,12
JPM,2026-03-31T14:54:13.131141,20,0.1141,slightly_bullish,-0.0477,0.8359,mixed_signals,8,0,12
V,2026-03-31T14:54:13.141387,20,0.1141,slightly_bullish,-0.0125,0.8359,mixed_signals,8,0,12
JNJ,2026-03-31T14:54:13.151469,20,0.1141,slightly_bullish,0.0598,0.8359,positive_momentum,8,0,12
