symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-07-09T12:24:26.526802,20,0.1141,slightly_bullish,-0.1014,0.8359,mixed_signals,8,0,12
MSFT,2026-07-09T12:24:26.542638,20,0.1141,slightly_bullish,0.0875,0.8359,positive_momentum,8,0,12
GOOGL,2026-07-09T12:24:26.557608,20,0.1141,slightly_bullish,0.0156,0.8359,positive_momentum,8,0,12
AMZN,2026-07-09T12:24:26.571095,20,0.1141,slightly_bullish,-0.1496,0.8359,mixed_signals,8,0,12
META,2026-07-09T12:24:26.584510,20,0.1141,slightly_bullish,0.0385,0.8359,positive_momentum,8,0,12
NVDA,2026-07-09T12:24:26.646366,20,0.1141,slightly_bullish,0.0005,0.8359,positive_momentum,8,0,12
TSLA,2026-07-09T12:24:26.658802,20,0.1141,slightly_bullish,0.0602,0.8359,positive_momentum,8,0,12
JPM,2026-07-09T12:24:26.670657,20,0.1141,slightly_bullish,-0.1291,0.8359,mixed_signals,8,0,12
V,2026-07-09T12:24:26.682835,20,0.1141,slightly_bullish,0.0992,0.8359,positive_momentum,8,0,12
JNJ,2026-07-09T12:24:26.694764,20,0.1141,slightly_bullish,-0.0742,0.8359,mixed_signals,8,0,12
