symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-02T13:45:44.136709,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
MSFT,2026-06-02T13:45:44.150688,20,0.1141,slightly_bullish,-0.075,0.8359,mixed_signals,8,0,12
GOOGL,2026-06-02T13:45:44.163132,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
AMZN,2026-06-02T13:45:44.175381,20,0.1141,slightly_bullish,-0.0477,0.8359,mixed_signals,8,0,12
META,2026-06-02T13:45:44.188755,20,0.1141,slightly_bullish,-0.0719,0.8359,mixed_signals,8,0,12
NVDA,2026-06-02T13:45:44.201199,20,0.1141,slightly_bullish,-0.075,0.8359,mixed_signals,8,0,12
TSLA,2026-06-02T13:45:44.213542,20,0.1141,slightly_bullish,0.0598,0.8359,positive_momentum,8,0,12
JPM,2026-06-02T13:45:44.225938,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
V,2026-06-02T13:45:44.238383,20,0.1141,slightly_bullish,0.0602,0.8359,positive_momentum,8,0,12
JNJ,2026-06-02T13:45:44.250578,20,0.1141,slightly_bullish,0.026,0.8359,positive_momentum,8,0,12
