symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-08-28T05:51:40.324033,20,0.1141,slightly_bullish,-0.0875,0.8359,mixed_signals,8,0,12
MSFT,2026-08-28T05:51:40.340019,20,0.1141,slightly_bullish,-0.0268,0.8359,mixed_signals,8,0,12
GOOGL,2026-08-28T05:51:40.355642,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
AMZN,2026-08-28T05:51:40.374994,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
META,2026-08-28T05:51:40.393674,20,0.1141,slightly_bullish,0.0867,0.8359,positive_momentum,8,0,12
NVDA,2026-08-28T05:51:40.407484,20,0.1141,slightly_bullish,-0.0156,0.8359,mixed_signals,8,0,12
TSLA,2026-08-28T05:51:40.420035,20,0.1141,slightly_bullish,-0.0477,0.8359,mixed_signals,8,0,12
JPM,2026-08-28T05:51:40.432784,20,0.1141,slightly_bullish,0.0117,0.8359,positive_momentum,8,0,12
V,2026-08-28T05:51:40.445333,20,0.1141,slightly_bullish,0.101,0.8359,positive_momentum,8,0,12
JNJ,2026-08-28T05:51:40.457786,20,0.1141,slightly_bullish,0.0482,0.8359,positive_momentum,8,0,12
