symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-05T22:55:13.887926,20,0.1141,slightly_bullish,-0.0117,0.8359,mixed_signals,8,0,12
MSFT,2026-06-05T22:55:13.900297,20,0.1141,slightly_bullish,0.0594,0.8359,positive_momentum,8,0,12
GOOGL,2026-06-05T22:55:13.911932,20,0.1141,slightly_bullish,0.0005,0.8359,positive_momentum,8,0,12
AMZN,2026-06-05T22:55:13.923977,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
META,2026-06-05T22:55:13.935178,20,0.1141,slightly_bullish,-0.0742,0.8359,mixed_signals,8,0,12
NVDA,2026-06-05T22:55:13.946429,20,0.1141,slightly_bullish,0.0125,0.8359,positive_momentum,8,0,12
TSLA,2026-06-05T22:55:13.957467,20,0.1141,slightly_bullish,0.0625,0.8359,positive_momentum,8,0,12
JPM,2026-06-05T22:55:13.968599,20,0.1141,slightly_bullish,-0.0005,0.8359,mixed_signals,8,0,12
V,2026-06-05T22:55:13.979800,20,0.1141,slightly_bullish,-0.1344,0.8359,mixed_signals,8,0,12
JNJ,2026-06-05T22:55:13.990932,20,0.1141,slightly_bullish,-0.101,0.8359,mixed_signals,8,0,12
