symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-15T11:46:33.436767,20,0.1141,slightly_bullish,-0.0594,0.8359,mixed_signals,8,0,12
MSFT,2026-05-15T11:46:33.452648,20,0.1141,slightly_bullish,0.1348,0.8359,positive_momentum,8,0,12
GOOGL,2026-05-15T11:46:33.466142,20,0.1141,slightly_bullish,0.1014,0.8359,positive_momentum,8,0,12
AMZN,2026-05-15T11:46:33.478863,20,0.1141,slightly_bullish,-0.0334,0.8359,mixed_signals,8,0,12
META,2026-05-15T11:46:33.492367,20,0.1141,slightly_bullish,0.0389,0.8359,positive_momentum,8,0,12
NVDA,2026-05-15T11:46:33.504876,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
TSLA,2026-05-15T11:46:33.517248,20,0.1141,slightly_bullish,0.0719,0.8359,positive_momentum,8,0,12
JPM,2026-05-15T11:46:33.529762,20,0.1141,slightly_bullish,0.1344,0.8359,positive_momentum,8,0,12
V,2026-05-15T11:46:33.542268,20,0.1141,slightly_bullish,-0.0125,0.8359,mixed_signals,8,0,12
JNJ,2026-05-15T11:46:33.554554,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
