symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-18T23:27:45.893293,20,0.1141,slightly_bullish,-0.0598,0.8359,mixed_signals,8,0,12
MSFT,2026-06-18T23:27:45.907199,20,0.1141,slightly_bullish,-0.0117,0.8359,mixed_signals,8,0,12
GOOGL,2026-06-18T23:27:45.920576,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
AMZN,2026-06-18T23:27:45.983655,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
META,2026-06-18T23:27:45.996733,20,0.1141,slightly_bullish,-0.0005,0.8359,mixed_signals,8,0,12
NVDA,2026-06-18T23:27:46.009959,20,0.1141,slightly_bullish,0.0013,0.8359,positive_momentum,8,0,12
TSLA,2026-06-18T23:27:46.023047,20,0.1141,slightly_bullish,0.0719,0.8359,positive_momentum,8,0,12
JPM,2026-06-18T23:27:46.035707,20,0.1141,slightly_bullish,0.0385,0.8359,positive_momentum,8,0,12
V,2026-06-18T23:27:46.048363,20,0.1141,slightly_bullish,-0.0867,0.8359,mixed_signals,8,0,12
JNJ,2026-06-18T23:27:46.060906,20,0.1141,slightly_bullish,0.0242,0.8359,positive_momentum,8,0,12
