symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-08-11T10:39:55.904480,20,0.1141,slightly_bullish,-0.0237,0.8359,mixed_signals,8,0,12
MSFT,2026-08-11T10:39:55.922124,20,0.1141,slightly_bullish,-0.0152,0.8359,mixed_signals,8,0,12
GOOGL,2026-08-11T10:39:55.938651,20,0.1141,slightly_bullish,0.0742,0.8359,positive_momentum,8,0,12
AMZN,2026-08-11T10:39:55.953049,20,0.1141,slightly_bullish,0.087,0.8359,positive_momentum,8,0,12
META,2026-08-11T10:39:55.967357,20,0.1141,slightly_bullish,-0.0005,0.8359,mixed_signals,8,0,12
NVDA,2026-08-11T10:39:55.982489,20,0.1141,slightly_bullish,0.0602,0.8359,positive_momentum,8,0,12
TSLA,2026-08-11T10:39:55.997492,20,0.1141,slightly_bullish,0.0898,0.8359,positive_momentum,8,0,12
JPM,2026-08-11T10:39:56.011375,20,0.1141,slightly_bullish,-0.0742,0.8359,mixed_signals,8,0,12
V,2026-08-11T10:39:56.025163,20,0.1141,slightly_bullish,-0.0277,0.8359,mixed_signals,8,0,12
JNJ,2026-08-11T10:39:56.039235,20,0.1141,slightly_bullish,-0.0992,0.8359,mixed_signals,8,0,12
