symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-07-27T19:07:18.481403,20,0.1141,slightly_bullish,-0.0867,0.8359,mixed_signals,8,0,12
MSFT,2026-07-27T19:07:18.497779,20,0.1141,slightly_bullish,0.1344,0.8359,positive_momentum,8,0,12
GOOGL,2026-07-27T19:07:18.514383,20,0.1141,slightly_bullish,0.0893,0.8359,positive_momentum,8,0,12
AMZN,2026-07-27T19:07:18.591019,20,0.1141,slightly_bullish,-0.0783,0.8359,mixed_signals,8,0,12
META,2026-07-27T19:07:18.606018,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
NVDA,2026-07-27T19:07:18.620045,20,0.1141,slightly_bullish,0.0237,0.8359,positive_momentum,8,0,12
TSLA,2026-07-27T19:07:18.634521,20,0.1141,slightly_bullish,-0.1344,0.8359,mixed_signals,8,0,12
JPM,2026-07-27T19:07:18.649186,20,0.1141,slightly_bullish,-0.051,0.8359,mixed_signals,8,0,12
V,2026-07-27T19:07:18.663158,20,0.1141,slightly_bullish,-0.0152,0.8359,mixed_signals,8,0,12
JNJ,2026-07-27T19:07:18.676902,20,0.1141,slightly_bullish,0.0867,0.8359,positive_momentum,8,0,12
