symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-04-09T18:44:57.758883,20,0.1141,slightly_bullish,0.0755,0.8359,positive_momentum,8,0,12
MSFT,2026-04-09T18:44:57.772785,20,0.1141,slightly_bullish,-0.0482,0.8359,mixed_signals,8,0,12
GOOGL,2026-04-09T18:44:57.785148,20,0.1141,slightly_bullish,0.0745,0.8359,positive_momentum,8,0,12
AMZN,2026-04-09T18:44:57.797657,20,0.1141,slightly_bullish,-0.0398,0.8359,mixed_signals,8,0,12
META,2026-04-09T18:44:57.810130,20,0.1141,slightly_bullish,-0.012,0.8359,mixed_signals,8,0,12
NVDA,2026-04-09T18:44:57.824180,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
TSLA,2026-04-09T18:44:57.836566,20,0.1141,slightly_bullish,0.0625,0.8359,positive_momentum,8,0,12
JPM,2026-04-09T18:44:57.849589,20,0.1141,slightly_bullish,-0.0398,0.8359,mixed_signals,8,0,12
V,2026-04-09T18:44:57.862688,20,0.1141,slightly_bullish,-0.1135,0.8359,mixed_signals,8,0,12
JNJ,2026-04-09T18:44:57.875221,20,0.1141,slightly_bullish,-0.0352,0.8359,mixed_signals,8,0,12
