symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-22T15:11:45.233518,20,0.1141,slightly_bullish,-0.0,0.8359,mixed_signals,8,0,12
MSFT,2026-06-22T15:11:45.249606,20,0.1141,slightly_bullish,-0.0156,0.8359,mixed_signals,8,0,12
GOOGL,2026-06-22T15:11:45.263610,20,0.1141,slightly_bullish,0.1885,0.8359,positive_momentum,8,0,12
AMZN,2026-06-22T15:11:45.277051,20,0.1141,slightly_bullish,-0.0,0.8359,mixed_signals,8,0,12
META,2026-06-22T15:11:45.290321,20,0.1141,slightly_bullish,-0.0625,0.8359,mixed_signals,8,0,12
NVDA,2026-06-22T15:11:45.303532,20,0.1141,slightly_bullish,-0.0742,0.8359,mixed_signals,8,0,12
TSLA,2026-06-22T15:11:45.316843,20,0.1141,slightly_bullish,0.0996,0.8359,positive_momentum,8,0,12
JPM,2026-06-22T15:11:45.330067,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
V,2026-06-22T15:11:45.343458,20,0.1141,slightly_bullish,0.0723,0.8359,positive_momentum,8,0,12
JNJ,2026-06-22T15:11:45.356735,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
