symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-08-17T22:11:32.567156,20,0.1141,slightly_bullish,0.0898,0.8359,positive_momentum,8,0,12
MSFT,2026-08-17T22:11:32.583047,20,0.1141,slightly_bullish,0.0143,0.8359,positive_momentum,8,0,12
GOOGL,2026-08-17T22:11:32.600064,20,0.1141,slightly_bullish,-0.0607,0.8359,mixed_signals,8,0,12
AMZN,2026-08-17T22:11:32.615108,20,0.1141,slightly_bullish,-0.0201,0.8359,mixed_signals,8,0,12
META,2026-08-17T22:11:32.629822,20,0.1141,slightly_bullish,0.0117,0.8359,positive_momentum,8,0,12
NVDA,2026-08-17T22:11:32.644151,20,0.1141,slightly_bullish,-0.0594,0.8359,mixed_signals,8,0,12
TSLA,2026-08-17T22:11:32.658189,20,0.1141,slightly_bullish,0.1135,0.8359,positive_momentum,8,0,12
JPM,2026-08-17T22:11:32.671888,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
V,2026-08-17T22:11:32.685251,20,0.1141,slightly_bullish,-0.0893,0.8359,mixed_signals,8,0,12
JNJ,2026-08-17T22:11:32.698774,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
