symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-08-12T10:48:44.445994,20,0.1141,slightly_bullish,0.0867,0.8359,positive_momentum,8,0,12
MSFT,2026-08-12T10:48:44.466039,20,0.1141,slightly_bullish,-0.0992,0.8359,mixed_signals,8,0,12
GOOGL,2026-08-12T10:48:44.480193,20,0.1141,slightly_bullish,0.101,0.8359,positive_momentum,8,0,12
AMZN,2026-08-12T10:48:44.492721,20,0.1141,slightly_bullish,-0.0,0.8359,mixed_signals,8,0,12
META,2026-08-12T10:48:44.506123,20,0.1141,slightly_bullish,0.0005,0.8359,positive_momentum,8,0,12
NVDA,2026-08-12T10:48:44.518597,20,0.1141,slightly_bullish,-0.0893,0.8359,mixed_signals,8,0,12
TSLA,2026-08-12T10:48:44.532321,20,0.1141,slightly_bullish,-0.0031,0.8359,mixed_signals,8,0,12
JPM,2026-08-12T10:48:44.545356,20,0.1141,slightly_bullish,-0.0352,0.8359,mixed_signals,8,0,12
V,2026-08-12T10:48:44.557440,20,0.1141,slightly_bullish,0.0398,0.8359,positive_momentum,8,0,12
JNJ,2026-08-12T10:48:44.569464,20,0.1141,slightly_bullish,0.1487,0.8359,positive_momentum,8,0,12
