symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-08-11T18:43:08.200992,20,0.1141,slightly_bullish,-0.0893,0.8359,mixed_signals,8,0,12
MSFT,2026-08-11T18:43:08.218270,20,0.1141,slightly_bullish,0.0755,0.8359,positive_momentum,8,0,12
GOOGL,2026-08-11T18:43:08.234074,20,0.1141,slightly_bullish,0.1135,0.8359,positive_momentum,8,0,12
AMZN,2026-08-11T18:43:08.248199,20,0.1141,slightly_bullish,-0.0121,0.8359,mixed_signals,8,0,12
META,2026-08-11T18:43:08.262337,20,0.1141,slightly_bullish,0.1223,0.8359,positive_momentum,8,0,12
NVDA,2026-08-11T18:43:08.277479,20,0.1141,slightly_bullish,0.0008,0.8359,positive_momentum,8,0,12
TSLA,2026-08-11T18:43:08.292524,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
JPM,2026-08-11T18:43:08.307139,20,0.1141,slightly_bullish,-0.0268,0.8359,mixed_signals,8,0,12
V,2026-08-11T18:43:08.321340,20,0.1141,slightly_bullish,0.1219,0.8359,positive_momentum,8,0,12
JNJ,2026-08-11T18:43:08.334977,20,0.1141,slightly_bullish,-0.0867,0.8359,mixed_signals,8,0,12
