symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-03-26T18:47:46.274456,20,0.1141,slightly_bullish,-0.0602,0.8359,mixed_signals,8,0,12
MSFT,2026-03-26T18:47:46.288072,20,0.1141,slightly_bullish,0.1617,0.8359,positive_momentum,8,0,12
GOOGL,2026-03-26T18:47:46.299847,20,0.1141,slightly_bullish,0.0477,0.8359,positive_momentum,8,0,12
AMZN,2026-03-26T18:47:46.311597,20,0.1141,slightly_bullish,-0.0992,0.8359,mixed_signals,8,0,12
META,2026-03-26T18:47:46.323343,20,0.1141,slightly_bullish,0.051,0.8359,positive_momentum,8,0,12
NVDA,2026-03-26T18:47:46.335734,20,0.1141,slightly_bullish,-0.0268,0.8359,mixed_signals,8,0,12
TSLA,2026-03-26T18:47:46.347808,20,0.1141,slightly_bullish,-0.0117,0.8359,mixed_signals,8,0,12
JPM,2026-03-26T18:47:46.359624,20,0.1141,slightly_bullish,-0.1617,0.8359,mixed_signals,8,0,12
V,2026-03-26T18:47:46.371561,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
JNJ,2026-03-26T18:47:46.383930,20,0.1141,slightly_bullish,0.0398,0.8359,positive_momentum,8,0,12
