symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-14T16:03:04.577713,20,0.1141,slightly_bullish,-0.0143,0.8359,mixed_signals,8,0,12
MSFT,2026-05-14T16:03:04.591733,20,0.1141,slightly_bullish,-0.0148,0.8359,mixed_signals,8,0,12
GOOGL,2026-05-14T16:03:04.604468,20,0.1141,slightly_bullish,0.0607,0.8359,positive_momentum,8,0,12
AMZN,2026-05-14T16:03:04.617110,20,0.1141,slightly_bullish,-0.0156,0.8359,mixed_signals,8,0,12
META,2026-05-14T16:03:04.630971,20,0.1141,slightly_bullish,-0.0117,0.8359,mixed_signals,8,0,12
NVDA,2026-05-14T16:03:04.643636,20,0.1141,slightly_bullish,0.1076,0.8359,positive_momentum,8,0,12
TSLA,2026-05-14T16:03:04.656327,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
JPM,2026-05-14T16:03:04.668958,20,0.1141,slightly_bullish,0.0237,0.8359,positive_momentum,8,0,12
V,2026-05-14T16:03:04.681655,20,0.1141,slightly_bullish,0.0264,0.8359,positive_momentum,8,0,12
JNJ,2026-05-14T16:03:04.694360,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
