symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-04T22:45:18.998693,20,0.1141,slightly_bullish,0.1283,0.8359,positive_momentum,8,0,12
MSFT,2026-05-04T22:45:19.012434,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
GOOGL,2026-05-04T22:45:19.025348,20,0.1141,slightly_bullish,0.0084,0.8359,positive_momentum,8,0,12
AMZN,2026-05-04T22:45:19.038018,20,0.1141,slightly_bullish,-0.0005,0.8359,mixed_signals,8,0,12
META,2026-05-04T22:45:19.051396,20,0.1141,slightly_bullish,0.0987,0.8359,positive_momentum,8,0,12
NVDA,2026-05-04T22:45:19.064003,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
TSLA,2026-05-04T22:45:19.076783,20,0.1141,slightly_bullish,-0.0598,0.8359,mixed_signals,8,0,12
JPM,2026-05-04T22:45:19.089213,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
V,2026-05-04T22:45:19.101904,20,0.1141,slightly_bullish,0.0005,0.8359,positive_momentum,8,0,12
JNJ,2026-05-04T22:45:19.114295,20,0.1141,slightly_bullish,-0.0201,0.8359,mixed_signals,8,0,12
