,Open,High,Low,Close,Adj Close,Volume
2020-11-23 22:50:38.910344,13212.715501345721,13217.377217349154,13001.779871774543,13124.754944301472,12862.259845415443,9334808
2020-11-24 22:50:38.910344,13110.929305470063,13331.912321915366,13170.2773909094,13205.03930145936,12940.938515430173,1156943
2020-11-25 22:50:38.910344,13164.345653850396,13326.649178606549,13139.89678872552,13219.829328717738,12955.432742143383,1647875
2020-11-26 22:50:38.910344,13719.208694084913,13960.616536420923,13662.854457996096,13700.255528646096,13426.250418073174,4550554
2020-11-27 22:50:38.910344,13963.000415828183,14078.091515377151,13894.80085319256,14016.809092024812,13736.472910184315,8634561
2020-11-28 22:50:38.910344,13826.0092022679,14056.99488193492,13529.735876666009,13912.627318229328,13634.374771864741,3091098
2020-11-29 22:50:38.910344,13993.394351930634,14170.426798110042,13949.096684593153,14017.025098978229,13736.684596998664,9685913
2020-11-30 22:50:38.910344,13920.062855680091,13945.290449629345,13773.778779438158,13896.708900998583,13618.774722978611,7793366
2020-12-01 22:50:38.910344,14143.063947742161,14305.457324017261,14027.437878798542,14112.761096898348,13830.505874960381,1493074
2020-12-02 22:50:38.910344,14296.392334205157,14461.95054131336,14263.444009626044,14266.96030823919,13981.621102074405,4547948
2020-12-03 22:50:38.910344,14504.660628898366,14516.303034011165,14357.535113082327,14442.02117737335,14153.180753825882,5920083
2020-12-04 22:50:38.910344,14758.771947445426,14854.701481924762,14679.269804265894,14776.997297419506,14481.457351471116,1397906
2020-12-05 22:50:38.910344,14808.47372487468,15004.28312799858,14760.83864994888,14813.042107099223,14516.781264957239,3236547
2020-12-06 22:50:38.910344,15235.98603112503,15471.424747408037,15216.310137550598,15242.886219570843,14938.028495179426,1245615
2020-12-07 22:50:38.910344,15492.481405840635,15716.810369771729,15365.20615103037,15454.046152985633,15144.96522992592,9216652
2020-12-08 22:50:38.910344,15073.51318686296,15235.448186316064,15123.67375327816,15171.589009446376,14868.157229257447,7173322
2020-12-09 22:50:38.910344,14963.718765717273,15091.782075067991,14892.245670097267,15026.038444398031,14725.517675510071,8776673
2020-12-10 22:50:38.910344,15136.4439489533,15350.822679612613,15187.687974510904,15198.213304005667,14894.249037925554,2185383
2020-12-11 22:50:38.910344,15203.64314169831,15218.259035373749,15160.374979348546,15188.745204277655,14884.9703001921,9579973
2020-12-12 22:50:38.910344,15331.971764815667,15648.270809454418,15229.860354576072,15379.14461558113,15071.561723269508,4742623
2020-12-13 22:50:38.910344,15029.207302571063,15125.830176723395,14903.507282197457,15082.337552645557,14780.690801592646,9793797
2020-12-14 22:50:38.910344,15057.984003164043,15273.19480329995,14891.541180850489,15071.203253522552,14769.779188452101,2554623
2020-12-15 22:50:38.910344,14854.303590404908,15119.733563792612,14684.990886622456,14974.48950297192,14674.99971291248,6611387
2020-12-16 22:50:38.910344,15117.273328205341,15171.272972880302,14904.870588028933,15113.576120261545,14811.304597856313,1454999
2020-12-17 22:50:38.910344,15151.263103566025,15294.656821944303,14927.299451196859,15122.726829139785,14820.272292556989,7306391
2020-12-18 22:50:38.910344,15672.376596418413,15836.237143151387,15776.24953408208,15780.16327947172,15464.560013882287,7913103
2020-12-19 22:50:38.910344,15849.26588138466,15870.643790371088,15332.509860440801,15769.39467724164,15454.006783696806,8939950
2020-12-20 22:50:38.910344,16305.243607488903,16219.27857120185,16205.976628032755,16209.032636543227,15884.851983812361,4563159
2020-12-21 22:50:38.910344,15823.552880166308,15964.282056191923,15572.247383127225,15914.098946552791,15595.816967621735,6461924
2020-12-22 22:50:38.910344,15636.747188529147,15596.580696457115,15418.263588159114,15537.637533660803,15226.884782987587,2998742
2020-12-23 22:50:38.910344,15337.666665743345,15609.873402029525,15435.02015156513,15471.206951912563,15161.782812874311,5469436
2020-12-24 22:50:38.910344,15207.299159018283,15331.612734255545,15139.897822091001,15188.40249512686,14884.634445224323,4750936
2020-12-25 22:50:38.910344,15845.712379008755,15741.406256303368,15671.128173398207,15735.062624737071,15420.361372242329,8660982
2020-12-26 22:50:38.910344,15585.837203435332,15720.623360405401,15461.47193654524,15588.388052427601,15276.62029137905,1839614
2020-12-27 22:50:38.910344,15730.572561298124,15728.947744636624,15634.950701001248,15657.12648436457,15343.983954677278,8968941
2020-12-28 22:50:38.910344,16005.302513360793,16297.715513771635,16131.353619516201,16169.029344190949,15845.64875730713,3860297
2020-12-29 22:50:38.910344,15991.850799713444,16060.035723656049,15957.555305849439,15994.37342418496,15674.48595570126,2592870
2020-12-30 22:50:38.910344,16149.933478322477,16196.988553763014,15881.717957466899,16144.201217016725,15821.31719267639,3761920
2020-12-31 22:50:38.910344,15570.557604334455,15780.214107135149,15396.848020827727,15598.570034885137,15286.598634187434,6782442
2021-01-01 22:50:38.910344,15460.54452377787,15704.551751832665,15131.776248646322,15478.957685753416,15169.378532038347,3004116
2021-01-02 22:50:38.910344,15297.43121437945,15471.56623897624,15252.623906215342,15466.416323125495,15157.087996662985,3748086
2021-01-03 22:50:38.910344,15014.585934070512,15380.735264354227,14826.800047597577,15141.824276084948,14838.98779056325,2873399
2021-01-04 22:50:38.910344,15399.555213533038,15456.481606196367,15267.534587520156,15434.411569629363,15125.723338236776,5160398
2021-01-05 22:50:38.910344,15088.918198284558,15264.737594262087,15171.655292926564,15186.57915877432,14882.847575598835,2053559
2021-01-06 22:50:38.910344,15780.605649357778,15988.847419027183,15666.94164511036,15771.246088546432,15455.821166775502,8628883
2021-01-07 22:50:38.910344,15740.1181813836,15897.586172248033,15514.67459631902,15699.622076576175,15385.629635044652,8558795
2021-01-08 22:50:38.910344,15004.010076441646,15085.75315863799,14867.840419443528,14975.801269136897,14676.285243754159,4999268
2021-01-09 22:50:38.910344,15819.146910082407,15745.070457847287,15407.248841512632,15671.950759634976,15358.511744442276,2166997
2021-01-10 22:50:38.910344,16199.74209571103,16352.068997990573,16233.294081988386,16244.463322392608,15919.574055944757,3992764
2021-01-11 22:50:38.910344,16553.737699195146,16694.570279210082,16520.574085796547,16693.460405645783,16359.591197532867,9847657
2021-01-12 22:50:38.910344,16561.077570491303,16844.25198794075,16575.114939710154,16654.323017604725,16321.23655725263,1279069
2021-01-13 22:50:38.910344,17061.305776564608,17195.07892437228,16971.403267249214,16982.164216611374,16642.520932279145,2279840
2021-01-14 22:50:38.910344,16665.205886144224,16766.73684659719,16499.897210463096,16589.28986117067,16257.504063947255,5750355
2021-01-15 22:50:38.910344,16005.047059208879,16130.397194807512,16116.360050190175,16119.70313255151,15797.30906990048,7873589
2021-01-16 22:50:38.910344,15631.173587689273,15744.456504156047,15596.510416385621,15649.587866768761,15336.596109433385,2967207
