,Open,High,Low,Close,Adj Close,Volume
2020-11-23 22:50:38.910344,27229.072990575194,27564.6661607512,27337.868686501566,27360.056665904878,26812.855532586782,1842342
2020-11-24 22:50:38.910344,27086.681325729754,27359.71291252838,27158.82674428005,27217.70881268902,26673.354636435237,1490844
2020-11-25 22:50:38.910344,27172.861930245475,27295.818499821693,27108.20873323049,27216.959830796077,26672.620634180155,3735101
2020-11-26 22:50:38.910344,27841.27496441429,28104.008284957843,27383.93898956749,27785.420736644493,27229.712321911604,4300180
2020-11-27 22:50:38.910344,26882.491216051014,27245.012436636243,26838.756128489542,26961.950872507674,26422.71185505752,2071161
2020-11-28 22:50:38.910344,26590.799892300252,27003.962863633064,26631.47433599505,26691.644800322665,26157.81190431621,5712903
2020-11-29 22:50:38.910344,27307.76057669122,27828.60071833165,27348.358829710356,27400.73457133881,26852.719879912034,6547600
2020-11-30 22:50:38.910344,27062.710843779932,27169.968198940463,26438.50495116184,27091.690990421095,26549.85717061267,6839123
2020-12-01 22:50:38.910344,27957.005741613793,27906.328933109897,27766.99031809126,27838.556076392455,27281.784954864605,2176172
2020-12-02 22:50:38.910344,27354.263223231006,28061.79471299744,27339.39741677997,27446.233257912536,26897.308592754285,2209791
2020-12-03 22:50:38.910344,26535.565336813062,27141.266764199063,26507.8915332251,26693.72222372261,26159.847779248157,4526646
2020-12-04 22:50:38.910344,26067.223281720308,26036.521051935455,25676.510833241296,26009.678956692984,25489.485377559122,1962866
2020-12-05 22:50:38.910344,26640.425321845763,26923.300402742225,26609.442702877335,26664.342911504,26131.056053273922,3561223
2020-12-06 22:50:38.910344,26829.758502139262,26810.33741559537,26006.647459672404,26671.115377488226,26137.69306993846,7286447
2020-12-07 22:50:38.910344,25533.5251966695,25589.062415711665,25382.63209906359,25511.884838168724,25001.64714140535,3770791
2020-12-08 22:50:38.910344,25026.64268646416,25160.091969742716,24881.84892581036,24907.442628140358,24409.29377557755,5429065
2020-12-09 22:50:38.910344,25200.245006156496,25202.122701352127,25116.470269145902,25119.288022315683,24616.902261869367,5617311
2020-12-10 22:50:38.910344,25223.2484837071,25396.19528224577,25141.876681869613,25301.601113016135,24795.569090755813,8496641
2020-12-11 22:50:38.910344,25388.27982193527,25776.57316111447,25285.691682901317,25294.822497141788,24788.92604719895,9861914
2020-12-12 22:50:38.910344,26127.892254177776,26390.47693145829,25839.526346696584,26159.795505425725,25636.59959531721,5345227
2020-12-13 22:50:38.910344,26411.36957613462,26523.88049948636,25878.288752271863,26287.274279266876,25761.528793681537,9290074
2020-12-14 22:50:38.910344,25651.725359784024,25806.69921219535,25207.35771180388,25637.34419351306,25124.5973096428,6915846
2020-12-15 22:50:38.910344,25352.774013045437,25383.7971278442,25216.065538610073,25305.117698501934,24799.015344531894,3801815
2020-12-16 22:50:38.910344,24919.652670296713,24901.427351476577,24450.534307921916,24796.013410673266,24300.0931424598,2669283
2020-12-17 22:50:38.910344,26796.528065048788,26957.59879667166,26271.337522449707,26726.33125982941,26191.804634632823,7675081
2020-12-18 22:50:38.910344,26943.671818514722,26852.33355084669,26520.70986265983,26804.714219191996,26268.619934808154,5623803
2020-12-19 22:50:38.910344,26446.717762702592,26613.053880389747,26313.629568676697,26493.91091587585,25964.032697558334,5313477
2020-12-20 22:50:38.910344,26301.769006620205,26850.40530607093,26460.843928990154,26544.458292592033,26013.569126740193,6572388
2020-12-21 22:50:38.910344,27304.6866525538,27861.301600854924,27354.029055860843,27421.84583962749,26873.40892283494,7527326
2020-12-22 22:50:38.910344,27641.581953075438,27845.962624892523,27446.38311457145,27528.42186340965,26977.853426141457,3186578
2020-12-23 22:50:38.910344,28093.265112044166,28432.820627322646,28148.339371041184,28263.07026473143,27697.8088594368,8696823
2020-12-24 22:50:38.910344,27893.914755228267,27764.85460229488,27737.28210429998,27757.238474052992,27202.093704571933,7964519
2020-12-25 22:50:38.910344,27615.288226352914,27643.51444444937,27308.742124549375,27478.388317718116,26928.820551363755,2280158
2020-12-26 22:50:38.910344,26647.313823289052,26960.572899107414,26279.961196377684,26734.29417820161,26199.608294637575,2350417
2020-12-27 22:50:38.910344,26595.734540417845,26834.6722830028,26476.81886654769,26545.050145335936,26014.149142429218,8418328
2020-12-28 22:50:38.910344,25975.710115685597,26340.22054464117,26121.2026758911,26296.318359263565,25770.391992078294,7473875
2020-12-29 22:50:38.910344,26340.941103695284,27347.73847999365,26358.161838379587,26481.060423664225,25951.43921519094,9992584
2020-12-30 22:50:38.910344,25924.461230078974,26216.376480788345,25377.7074516493,25953.091674331743,25434.02984084511,4158221
2020-12-31 22:50:38.910344,26454.592572180874,26621.827010774792,26250.137444546595,26522.964373013576,25992.505085553305,2946855
2021-01-01 22:50:38.910344,26805.405976461476,27051.153421074465,26701.454537812246,26836.4510552881,26299.722034182338,4623802
2021-01-02 22:50:38.910344,26981.778576548662,27114.036346904253,26701.47810411446,26947.91953967375,26408.961148880273,5754790
2021-01-03 22:50:38.910344,26999.489481423458,27225.507738735363,26572.36049767752,26947.443615147975,26408.494742845014,2281363
2021-01-04 22:50:38.910344,26802.106007861734,26869.092294843078,26568.419315228264,26664.852681054588,26131.555627433496,7465732
2021-01-05 22:50:38.910344,27272.694568584888,27395.065170206293,26958.20669076999,27223.745969197662,26679.27104981371,1604037
2021-01-06 22:50:38.910344,27532.4836977794,27730.56148971622,27400.381179833923,27619.086238279622,27066.70451351403,2553578
2021-01-07 22:50:38.910344,27880.454378471328,28141.295737813274,27998.927708623483,28011.601089891872,27451.369068094034,3997189
2021-01-08 22:50:38.910344,26691.15622390413,26817.525388018155,26351.479447717204,26744.365685109453,26209.478371407262,2626947
2021-01-09 22:50:38.910344,26784.592155088456,27032.067749527625,26894.4214066981,27021.719550035166,26481.28515903446,8197310
2021-01-10 22:50:38.910344,26665.635624657392,26946.863414987787,26430.114035140366,26706.659082391463,26172.525900743633,6055799
2021-01-11 22:50:38.910344,26402.235029811225,26726.68650905527,26023.988203905592,26489.3208289482,25959.534412369234,4437865
2021-01-12 22:50:38.910344,25851.53433109701,26017.579592531663,25539.073087706045,25840.41325566976,25323.604990556363,3277011
2021-01-13 22:50:38.910344,25677.348580409915,25813.11731774707,25171.637520574885,25477.154075753464,24967.610994238396,2013899
2021-01-14 22:50:38.910344,25449.10176453231,25761.727052563274,25426.88955108644,25658.207965690268,25145.043806376463,7207189
2021-01-15 22:50:38.910344,26047.069909909787,26172.777986427605,25696.283366175652,25867.82394765486,25350.46746870176,8493906
2021-01-16 22:50:38.910344,25784.467552314607,25837.000688051226,25457.838418960273,25834.342651133178,25317.655798110514,6005563
2021-01-17 22:50:38.910344,25809.37403735956,25766.49722055141,25388.429189646984,25648.181871985264,25135.21823454556,6455047
2021-01-18 22:50:38.910344,25704.05702600172,25534.194188539346,25171.433797961625,25474.713967262574,24965.21968791732,2566147
2021-01-19 22:50:38.910344,26056.234247324162,26162.946446181923,25710.076143574548,25958.8052267267,25439.629122192167,6723892
2021-01-20 22:50:38.910344,25936.499401925885,26283.379929182844,25956.29302882788,25983.819725111887,25464.143330609648,6494940
2021-01-21 22:50:38.910344,26456.022517780704,26462.326383183055,26381.536517656492,26404.42282608133,25876.334369559703,1923970
2021-01-22 22:50:38.910344,26304.55054146836,26620.773086018533,26154.810878000302,26296.913916368856,25770.97563804148,6042270
2021-01-23 22:50:38.910344,25776.192964510632,25928.070109461318,25750.704627801486,25791.55053354198,25275.71952287114,8953307
2021-01-24 22:50:38.910344,25444.44308493177,25594.081373748297,25374.796999907965,25531.859705703508,25021.222511589436,7671488
2021-01-25 22:50:38.910344,25943.57452062671,26053.3124633409,25781.475570296636,25998.820374388142,25478.84396690038,2246449
2021-01-26 22:50:38.910344,24798.707234693444,24892.56865156065,24697.73038105143,24750.60544586581,24255.593336948496,5175914
