,Open,High,Low,Close,Adj Close,Volume
2020-11-23 22:50:38.910344,11255.12085623925,11492.270116861131,11346.799484998157,11395.891839457205,11167.974002668061,9134165
2020-11-24 22:50:38.910344,11111.168795120431,11167.483819695793,11095.513699937492,11122.736368000693,10900.281640640678,9075864
2020-11-25 22:50:38.910344,11475.162429679596,11774.828204303152,11489.44182675189,11518.043952105276,11287.68307306317,1842345
2020-11-26 22:50:38.910344,11560.527379510519,11643.254939915343,11234.660950648497,11533.908126429782,11303.229963901185,7354379
2020-11-27 22:50:38.910344,11700.47464397471,11811.552895940156,11691.328415040573,11703.146265322364,11469.083340015917,9553886
2020-11-28 22:50:38.910344,11796.519584121195,12001.618132308677,11768.977560040505,11847.377788016704,11610.430232256369,8967655
2020-11-29 22:50:38.910344,11500.139863516135,11659.315677931798,11309.697827939415,11545.841356569032,11314.92452943765,8687747
2020-11-30 22:50:38.910344,11519.779664204445,11508.272159664391,11422.58087021459,11434.923313749352,11206.224847474365,8038160
2020-12-01 22:50:38.910344,11249.282893239653,11454.22194024592,11154.643883400726,11205.294246039935,10981.188361119137,3964097
2020-12-02 22:50:38.910344,11474.21808766246,11628.06407253147,11367.031159296952,11403.15206978197,11175.089028386332,2497392
2020-12-03 22:50:38.910344,11363.123232712012,11487.423332494449,11211.779524680509,11426.485911953387,11197.956193714319,8166296
2020-12-04 22:50:38.910344,11860.19919891298,11860.028405183408,11672.037012587469,11828.121642501132,11591.559209651108,5967179
2020-12-05 22:50:38.910344,12061.104922658447,12335.436990647015,12063.397486694827,12131.145333828883,11888.522427152306,9518296
2020-12-06 22:50:38.910344,12008.81002617398,11981.088894374072,11713.370620691549,11970.511182543838,11731.100958892961,3278654
2020-12-07 22:50:38.910344,11866.000697495021,11974.835115663698,11781.269315108835,11851.761105374457,11614.725883266967,4311551
2020-12-08 22:50:38.910344,11887.042665288907,11823.691515774623,11805.800607158528,11807.559255300042,11571.408070194042,9476803
2020-12-09 22:50:38.910344,11707.745470845652,12026.31677204388,11690.33664629878,11805.343487966475,11569.236618207146,4174194
2020-12-10 22:50:38.910344,11696.564409192662,11742.732033548005,11507.021950495942,11734.928772981908,11500.230197522269,4597232
2020-12-11 22:50:38.910344,11309.303386206082,11322.825139909442,11118.84788095532,11233.620473913004,11008.948064434744,8180370
2020-12-12 22:50:38.910344,10731.320265313403,10740.07189958037,10641.452239988186,10658.130983408371,10444.968363740203,8046362
2020-12-13 22:50:38.910344,10318.5213876841,10346.364145505871,10146.219363539969,10296.408135001371,10090.479972301344,8026918
2020-12-14 22:50:38.910344,10324.541544358271,10328.550397477926,10286.352020603561,10322.782286842046,10116.326641105205,4344230
2020-12-15 22:50:38.910344,9792.266308849099,9984.118988709026,9774.533484282947,9839.027139894275,9642.24659709639,5837287
2020-12-16 22:50:38.910344,9547.7394629903,9543.211641592705,9445.387389847845,9516.855451502614,9326.518342472562,4621915
2020-12-17 22:50:38.910344,9723.776930407299,9818.116353313464,9598.350314552534,9778.1776857378,9582.614132023045,2349190
2020-12-18 22:50:38.910344,9514.640946893938,9562.015718452514,9487.886890685772,9499.026753642427,9309.046218569578,2605511
2020-12-19 22:50:38.910344,9279.781476035609,9334.522823227437,9151.810926166094,9217.942071929225,9033.58323049064,8627958
2020-12-20 22:50:38.910344,9246.812278008392,9405.628547692068,9138.503140220733,9239.31823282966,9054.531868173068,6907210
2020-12-21 22:50:38.910344,9170.342163463787,9130.66730439356,9024.868115053103,9109.045522866081,8926.864612408759,8076672
2020-12-22 22:50:38.910344,8830.866195584023,8880.350471308633,8785.912277742034,8865.476664921383,8688.167131622955,9131999
2020-12-23 22:50:38.910344,8704.245067526104,8711.096974994245,8662.32194611901,8692.156196516204,8518.31307258588,4598848
2020-12-24 22:50:38.910344,8550.575012917463,8568.959052137163,8425.980000733762,8547.822597306806,8376.86614536067,5979238
2020-12-25 22:50:38.910344,8493.959360781322,8517.693721377278,8443.356579464235,8506.943444236733,8336.804575351998,2617853
2020-12-26 22:50:38.910344,8938.720740271634,8982.026522491504,8772.062467769301,8850.283378563352,8673.277710992084,9992764
2020-12-27 22:50:38.910344,8663.021967501658,8780.155735599383,8633.442348887495,8704.029926506406,8529.949327976277,8920662
2020-12-28 22:50:38.910344,9082.130252580191,9268.111464906915,8927.554601650687,9096.924336983167,8914.985850243504,9740787
2020-12-29 22:50:38.910344,8954.605413547906,9004.669834718772,8900.474713194342,8939.28315821095,8760.497495046731,8938904
2020-12-30 22:50:38.910344,9455.950572678817,9696.678474609762,9411.950040709178,9479.903388035575,9290.305320274863,8515118
2020-12-31 22:50:38.910344,10003.580966619214,10159.474195645067,10036.186546103072,10068.532124834648,9867.161482337955,3371824
2021-01-01 22:50:38.910344,10265.77745298928,10225.148813175101,10169.322565877173,10218.889993417633,10014.51219354928,3779905
2021-01-02 22:50:38.910344,9991.136241881013,10060.85775346719,9885.813196324958,10036.152854534985,9835.429797444285,8757223
2021-01-03 22:50:38.910344,9892.638888029884,10069.226091426506,9904.545194443368,9999.679109106724,9799.68552692459,5809602
2021-01-04 22:50:38.910344,10387.409821854166,10431.040016201243,10328.154750577145,10411.782289900617,10203.546644102604,2999169
2021-01-05 22:50:38.910344,10259.575523730178,10589.27878131199,10200.534386651225,10248.230398890433,10043.265790912625,9848860
2021-01-06 22:50:38.910344,10784.135678404506,10990.789134838271,10647.727903617255,10847.37452927893,10630.427038693351,2384446
2021-01-07 22:50:38.910344,10949.475704195784,11174.71110080327,10852.596048507005,10981.443248054644,10761.814383093551,4614183
2021-01-08 22:50:38.910344,11355.640983102125,11559.094971532912,11402.81401316308,11412.663840871692,11184.410564054258,6803114
2021-01-09 22:50:38.910344,11003.672496502575,11192.619844169261,10824.196375821297,10992.35697981922,10772.509840222836,7648635
2021-01-10 22:50:38.910344,10782.922186850541,10874.314567114154,10743.64904084998,10784.024811901763,10568.344315663728,5241838
2021-01-11 22:50:38.910344,10896.36918399838,10918.082203205304,10891.314982265423,10897.873454806599,10679.915985710466,4214446
2021-01-12 22:50:38.910344,10408.100048099044,10596.33637609381,10479.363681731189,10501.873346365506,10291.835879438197,9578018
2021-01-13 22:50:38.910344,10228.62268333288,10318.398073630464,10106.142231251788,10240.418847513645,10035.610470563372,2229738
2021-01-14 22:50:38.910344,10078.289186614638,10116.19602750591,10044.040114688813,10064.558722559972,9863.267548108772,3134336
2021-01-15 22:50:38.910344,10215.936108776586,10238.144445905766,10056.82432687084,10174.131820131031,9970.64918372841,2585156
2021-01-16 22:50:38.910344,9690.845451366607,9764.52180921914,9648.3789063499,9718.269684792003,9523.904291096163,7480543
2021-01-17 22:50:38.910344,9857.131732803296,9908.63452271918,9824.722790331727,9879.489614004044,9681.899821723962,9589210
2021-01-18 22:50:38.910344,10333.984580458571,10479.022712556738,10267.611892137793,10385.853831721912,10178.136755087473,3560779
2021-01-19 22:50:38.910344,10159.83238278086,10284.237440687213,10134.562521984777,10249.39486617196,10044.406968848522,2989879
2021-01-20 22:50:38.910344,10134.005083336055,10196.322904388924,10113.82654233864,10191.198716531537,9987.374742200906,7160418
2021-01-21 22:50:38.910344,10337.796649707527,10441.958512005185,10282.706768926693,10307.53279730643,10101.382141360302,7000261
2021-01-22 22:50:38.910344,10081.544976185609,10101.261189760931,9988.754680289627,10029.191104311189,9828.607282224964,8164066
2021-01-23 22:50:38.910344,10188.843597180432,10251.834770340043,9960.054800158267,10165.806481380305,9962.490351752698,4466269
2021-01-24 22:50:38.910344,10206.84708617786,10425.323214469003,10083.204712484758,10201.186959549725,9997.16322035873,3707292
2021-01-25 22:50:38.910344,10576.688371641652,10807.139779696869,10598.1409552986,10662.506630548754,10449.256497937778,8729925
2021-01-26 22:50:38.910344,10599.373180410112,10731.58874709465,10569.4167918642,10637.474120847308,10424.724638430362,9492234
2021-01-27 22:50:38.910344,10873.817089095755,11056.313529830499,10847.361828968758,10895.702518494794,10677.788468124898,9809212
2021-01-28 22:50:38.910344,10313.941601748726,10396.363530174944,10251.330953503966,10340.31237969499,10133.506132101089,5628550
2021-01-29 22:50:38.910344,10225.692214609371,10239.96252749005,10106.299745436718,10205.5472539816,10001.436308901968,1687359
2021-01-30 22:50:38.910344,10056.89484490794,10208.95297571795,9865.752476411717,10019.714199873946,9819.319915876467,1209074
2021-01-31 22:50:38.910344,9851.802812017471,9908.567449360704,9699.831719689304,9794.086145242016,9598.204422337176,9852936
2021-02-01 22:50:38.910344,9939.949051995678,10058.377342225287,9886.488407136487,9887.018856499812,9689.278479369816,1047419
2021-02-02 22:50:38.910344,10007.146797751768,9943.55675098793,9837.78319953958,9941.360254648092,9742.53304955513,9077572
