,Open,High,Low,Close,Adj Close,Volume
2020-11-23 22:50:38.910344,24522.303016782724,24598.139762928975,24352.758517386297,24418.55885758751,23930.18768043576,8140073
2020-11-24 22:50:38.910344,24340.164969857626,24923.70584917144,24390.42876016078,24502.87016805254,24012.81276469149,9882954
2020-11-25 22:50:38.910344,24218.194140518222,24413.747697077437,24323.049663643214,24339.872916724005,23853.075458389525,3898374
2020-11-26 22:50:38.910344,24500.741381190954,24697.4895991038,24284.206204722937,24387.607195227876,23899.855051323317,1115365
2020-11-27 22:50:38.910344,24741.55120019856,25015.093730960434,24662.990033347793,24777.83574222677,24282.279027382232,7476188
2020-11-28 22:50:38.910344,24013.987062683627,24091.024812297164,23955.553560259425,24071.564079181517,23590.132797597886,2547744
2020-11-29 22:50:38.910344,24534.733724679485,24745.683149053028,24377.673296990804,24651.20273035983,24158.17867575263,9903818
2020-11-30 22:50:38.910344,24910.39507760796,25176.779208262527,24794.110057833677,24965.32387104055,24466.01739361974,6695181
2020-12-01 22:50:38.910344,24894.961147677102,24969.302888097387,24434.383028330925,24747.130268441662,24252.18766307283,7557067
2020-12-02 22:50:38.910344,24301.509550798077,24807.706912369948,24262.395333708784,24410.071377812226,23921.869950255983,7211201
2020-12-03 22:50:38.910344,23456.768010440726,23630.84063189984,23519.868738858717,23621.438214987,23149.00945068726,3062119
2020-12-04 22:50:38.910344,23480.527315643696,23613.715472596425,22969.590312115823,23399.35651943583,22931.369389047115,2682669
2020-12-05 22:50:38.910344,24512.614209427415,24518.877482562246,24445.019386495995,24479.888719137398,23990.290944754648,5580241
2020-12-06 22:50:38.910344,25419.85971585165,25643.199058992308,25291.48873574752,25484.54751594138,24974.85656562255,7231127
2020-12-07 22:50:38.910344,25523.661914603403,25708.81557435381,25394.561380653868,25624.229883391843,25111.745285724006,1408188
2020-12-08 22:50:38.910344,26589.917287408247,26810.745461767954,26370.40371768759,26617.783882731204,26085.42820507658,4848774
2020-12-09 22:50:38.910344,26472.026133966032,26761.131897624815,26347.267905681972,26720.8818071819,26186.46417103826,7936766
2020-12-10 22:50:38.910344,27196.713472792377,27511.44379334493,27210.201222157775,27239.411150750093,26694.62292773509,5111364
2020-12-11 22:50:38.910344,26753.926167423986,26989.47476438681,26590.41125611353,26860.584171164177,26323.372487740893,3216526
2020-12-12 22:50:38.910344,26716.869388027808,27032.122023374395,26708.828824353743,26813.688764916278,26277.41498961795,3655161
2020-12-13 22:50:38.910344,26569.88699592354,27169.085398725274,26572.198466253794,26833.543159586447,26296.87229639472,9846920
2020-12-14 22:50:38.910344,26815.764237078933,27335.619045292104,26873.26811615978,26915.61140762901,26377.29917947643,2402025
2020-12-15 22:50:38.910344,27139.754860778936,27027.227156135705,26700.63669934317,26907.437644764857,26369.28889186956,7995853
2020-12-16 22:50:38.910344,26143.465531727747,26745.18849647311,25939.192704330457,26197.15050997289,25673.20749977343,4515105
2020-12-17 22:50:38.910344,26301.685000614187,26522.743837795973,26173.373419501368,26368.58640889769,25841.214680719735,6645618
2020-12-18 22:50:38.910344,26789.776801953678,26891.131065231293,26705.44899519579,26779.237667836507,26243.652914479775,2398396
2020-12-19 22:50:38.910344,26623.691345354808,26678.798472154926,26170.896997133197,26371.567037824338,25844.13569706785,8106638
2020-12-20 22:50:38.910344,26461.014263860237,26643.97838105872,26227.101082399116,26618.951400864415,26086.572372847128,8945316
2020-12-21 22:50:38.910344,27503.28263261173,27696.700379966074,27433.506704484047,27573.797992376552,27022.32203252902,1127123
2020-12-22 22:50:38.910344,27307.296214862286,27698.14751324694,26946.480204963704,27455.567741979146,26906.456387139562,3527016
2020-12-23 22:50:38.910344,28085.13242353625,28181.970645057627,28033.42873718078,28073.53525222506,27512.06454718056,2788189
2020-12-24 22:50:38.910344,26123.65880813119,26076.224401553976,25665.22536392157,26013.328769123727,25493.06219374125,8063804
2020-12-25 22:50:38.910344,26334.58353336566,26612.77414669927,26144.515492599538,26238.887730350645,25714.10997574363,6219981
2020-12-26 22:50:38.910344,26047.084363916794,26210.152527972026,26046.141441834487,26186.571847637413,25662.840410684665,6649691
2020-12-27 22:50:38.910344,25309.495113760295,25844.888354140112,25042.689818852796,25395.277612214624,24887.37205997033,5531889
2020-12-28 22:50:38.910344,25161.418794119432,25550.936848172263,25256.22017036567,25327.87506455702,24821.317563265882,7861910
2020-12-29 22:50:38.910344,24506.1720438689,24868.465400012585,24027.121925516873,24470.680090735037,23981.266488920337,1945883
2020-12-30 22:50:38.910344,23884.053233926534,24199.243438631398,23624.498828321397,24017.60610885358,23537.253986676507,5890655
2020-12-31 22:50:38.910344,23459.620568525654,23761.711297816662,22950.237030423195,23360.639478106124,22893.426688544,7263852
